Company ID,Product Category,Product Name,Revenue,Sales Rep
Comp_510,Servicing,Servicing,961924,187
Comp_511,Cloud,Analytics,1124084.957,112
Comp_511,Cloud,Compute,1625558.061,112
Comp_511,Cloud,Databases,485506.1016,112
Comp_511,Cloud,Security,526692.7861,112
Comp_511,Cloud,Marketplace Services,1512860,112
Comp_511,Cloud,Network,1583371.903,112
Comp_511,Cloud,Ops Tools,820365.8396,112
Comp_511,Cloud,Other,32671.59364,112
Comp_511,Cloud,Serverless,584308,112
Comp_511,Cloud,Storage,113611.7722,112
Comp_511,Cloud,Support,-2499.959699,112
Comp_511,Servicing,Servicing,240202.3744,112
Comp_512,Servicing,Servicing,1033197,97
Comp_513,Cloud,Analytics,812480,86
Comp_513,Cloud,Ops Tools,385380,86
Comp_513,Cloud,Storage,868502,86
Comp_513,Servicing,Servicing,804134.8596,86
Comp_514,Cloud,Analytics,166061.5415,15
Comp_514,Cloud,Anostic,-7375.677884,15
Comp_514,Cloud,Compute,31444.431,15
Comp_514,Cloud,Marketplace Services,1331706,15
Comp_514,Cloud,Network,-3660.209743,15
Comp_514,Cloud,Ops Tools,39834,15
Comp_514,Cloud,Storage,1444989.009,15
Comp_514,Servicing,Servicing,-3238.063899,15
Comp_515,Servicing,Servicing,900397,150
Comp_516,Cloud,Databases,347978,222
Comp_516,Servicing,Servicing,804987.8412,222
Comp_517,Servicing,Servicing,884922,196
Comp_518,Cloud,Analytics,383362.4445,154
Comp_518,Cloud,Cloud AI and Industry Solutions,353006.0066,154
Comp_518,Cloud,Compute,1608642.005,154
Comp_518,Cloud,Ops Tools,1459307,154
Comp_518,Cloud,Other,136715.0584,154
Comp_518,Cloud,Storage,86129.00443,154
Comp_518,Servicing,Servicing,1184640.924,154
Comp_519,Cloud,Anostic,1647545.268,111
Comp_519,Cloud,Compute,861831.6497,111
Comp_519,Cloud,Databases,1363280.06,111
Comp_519,Cloud,Marketplace Services,-146.26,111
Comp_519,Cloud,Network,382307.2013,111
Comp_519,Cloud,Ops Tools,-12935.75,111
Comp_519,Cloud,Other,439405,111
Comp_519,Cloud,Serverless,1821343,111
Comp_519,Cloud,Storage,1810719.001,111
Comp_519,Servicing,Servicing,861117,111
Comp_520,Cloud,Analytics,1765679.222,202
Comp_520,Cloud,Ops Tools,366998,202
Comp_520,Cloud,Other,733131,202
Comp_520,Cloud,Serverless,1145876,202
Comp_520,Cloud,Storage,442506.0008,202
Comp_520,Servicing,Servicing,389759,202
Comp_521,Servicing,Servicing,216371,219
Comp_522,Servicing,Servicing,-2655.57,199
Comp_523,Cloud,Analytics,678156,211
Comp_523,Cloud,Compute,1082476.079,211
Comp_523,Cloud,Marketplace Services,1201285,211
Comp_523,Cloud,Network,410579.1025,211
Comp_523,Cloud,Ops Tools,1042557,211
Comp_523,Cloud,Storage,835254.6747,211
Comp_523,Servicing,Servicing,75574,211
Comp_524,Cloud,Storage,190458,36
Comp_524,Servicing,Servicing,1838641,36
Comp_525,Cloud,Analytics,71507,219
Comp_525,Cloud,Cloud AI and Industry Solutions,1377744.238,219
Comp_525,Cloud,Compute,240882.8526,219
Comp_525,Cloud,Databases,132605,219
Comp_525,Cloud,Network,14246,219
Comp_525,Cloud,Ops Tools,404210,219
Comp_525,Cloud,Other,505522.1045,219
Comp_525,Cloud,Storage,1065852.109,219
Comp_525,Cloud,Support,-11053.36182,219
Comp_525,Servicing,Servicing,1777578.014,219
Comp_526,Servicing,Servicing,1029985,143
Comp_527,Cloud,Analytics,1252282,85
Comp_527,Cloud,Databases,1312458,85
Comp_527,Cloud,Ops Tools,572702,85
Comp_527,Cloud,Serverless,29218,85
Comp_527,Cloud,Storage,206006,85
Comp_527,Servicing,Servicing,1649172.326,85
Comp_528,Servicing,Servicing,257555,129
Comp_529,Cloud,Databases,942199,58
Comp_529,Cloud,Ops Tools,255362,58
Comp_529,Cloud,Serverless,-9464.37,58
Comp_529,Servicing,Servicing,969594.5836,58
Comp_530,Cloud,Analytics,575511,19
Comp_530,Cloud,Compute,305074.3235,19
Comp_530,Cloud,Databases,321851,19
Comp_530,Cloud,Marketplace Services,-247.86,19
Comp_530,Cloud,Network,509490,19
Comp_530,Cloud,Ops Tools,872903,19
Comp_530,Cloud,Other,1101666,19
Comp_530,Cloud,Serverless,33587,19
Comp_530,Cloud,Storage,100591.0085,19
Comp_530,Servicing,Servicing,148524,19
Comp_531,Servicing,Servicing,1007653,25
Comp_532,Cloud,Analytics,299367.35,75
Comp_532,Cloud,Anostic,232258.8399,75
Comp_532,Cloud,Cloud AI and Industry Solutions,328531.0097,75
Comp_532,Cloud,Compute,1063198.196,75
Comp_532,Cloud,Databases,-6702.012532,75
Comp_532,Cloud,Security,377941.3789,75
Comp_532,Cloud,Marketplace Services,243875,75
Comp_532,Cloud,Network,-9327.319913,75
Comp_532,Cloud,Ops Tools,387250.7843,75
Comp_532,Cloud,Other,-3603.816048,75
Comp_532,Cloud,Serverless,-937.3062628,75
Comp_532,Cloud,Storage,-4044.912273,75
Comp_532,Cloud,Support,430508.2419,75
Comp_532,Servicing,Servicing,364041.2265,75
Comp_533,Cloud,Analytics,763756.339,28
Comp_533,Cloud,Anostic,-5692.25744,28
Comp_533,Cloud,Cloud AI and Industry Solutions,1237464.088,28
Comp_533,Cloud,Compute,460216.0381,28
Comp_533,Cloud,Databases,1987408.029,28
Comp_533,Cloud,Security,1744227.063,28
Comp_533,Cloud,Marketplace Services,1392326.809,28
Comp_533,Cloud,Network,124990.3892,28
Comp_533,Cloud,Ops Tools,28577.03362,28
Comp_533,Cloud,Other,6958.661316,28
Comp_533,Cloud,Serverless,231016.236,28
Comp_533,Cloud,Storage,1443389.692,28
Comp_533,Cloud,Support,709508.4956,28
Comp_533,Servicing,Servicing,1042651.203,28
Comp_534,Servicing,Servicing,1240190.728,28
Comp_535,Servicing,Servicing,750483,142
Comp_536,Servicing,Servicing,1310919,210
Comp_537,Cloud,Analytics,264972.9405,17
Comp_537,Cloud,Compute,-12178.44946,17
Comp_537,Cloud,Security,107918,17
Comp_537,Cloud,Ops Tools,1446572,17
Comp_537,Cloud,Storage,590226.7136,17
Comp_537,Servicing,Servicing,636156.0652,17
Comp_538,Cloud,Databases,1178696,201
Comp_538,Cloud,Ops Tools,456862,201
Comp_538,Cloud,Other,806571,201
Comp_538,Cloud,Serverless,16034,201
Comp_538,Cloud,Storage,-7680.679984,201
Comp_538,Servicing,Servicing,-4363.53,201
Comp_539,Servicing,Servicing,350013,8
Comp_540,Servicing,Servicing,98481,185
Comp_541,Servicing,Servicing,-10973.75,172
Comp_542,Servicing,Servicing,-4439.45,37
Comp_543,Cloud,Anostic,445602.0118,101
Comp_543,Cloud,Compute,318640.3741,101
Comp_543,Cloud,Databases,962682.4471,101
Comp_543,Cloud,Marketplace Services,423580,101
Comp_543,Cloud,Network,1256703.917,101
Comp_543,Cloud,Ops Tools,60572,101
Comp_543,Cloud,Other,826854.0448,101
Comp_543,Cloud,Storage,371768.0664,101
Comp_543,Cloud,Support,225121.6843,101
Comp_543,Servicing,Servicing,557697.3845,101
Comp_544,Servicing,Servicing,1203715,153
Comp_545,Cloud,Compute,1851924.674,21
Comp_545,Cloud,Databases,408156.7793,21
Comp_545,Cloud,Marketplace Services,36414,21
Comp_545,Cloud,Network,64464,21
Comp_545,Cloud,Ops Tools,482490,21
Comp_545,Cloud,Other,-3190.64,21
Comp_545,Cloud,Serverless,1746959,21
Comp_545,Cloud,Storage,-1889.899994,21
Comp_545,Servicing,Servicing,1010980,21
Comp_546,Cloud,Cloud AI and Industry Solutions,946103.2965,107
Comp_546,Cloud,Databases,517602.5371,107
Comp_546,Cloud,Network,1416860.77,107
Comp_546,Cloud,Ops Tools,669127.259,107
Comp_546,Cloud,Other,1388410,107
Comp_546,Cloud,Serverless,-6998.333487,107
Comp_546,Cloud,Storage,1178689.005,107
Comp_546,Cloud,Support,567246.6843,107
Comp_546,Servicing,Servicing,-10762.64921,107
Comp_547,Servicing,Servicing,615473,102
Comp_548,Servicing,Servicing,67567,145
Comp_549,Servicing,Servicing,-996.0491686,124
Comp_550,Servicing,Servicing,455944,191
Comp_551,Cloud,Analytics,1172364,6
Comp_551,Cloud,Compute,-9238.328114,6
Comp_551,Cloud,Databases,1948425,6
Comp_551,Cloud,Marketplace Services,-1972.1,6
Comp_551,Cloud,Network,842657,6
Comp_551,Cloud,Ops Tools,965462,6
Comp_551,Cloud,Other,1216135.989,6
Comp_551,Cloud,Serverless,-1004.605152,6
Comp_551,Cloud,Storage,759949.0085,6
Comp_551,Servicing,Servicing,1421830.62,6
Comp_552,Servicing,Servicing,714479,30
Comp_553,Cloud,Analytics,791626.9299,97
Comp_553,Cloud,Ops Tools,1067781,97
Comp_553,Cloud,Storage,341182.3423,97
Comp_553,Servicing,Servicing,424642,97
Comp_554,Cloud,Analytics,329804,180
Comp_554,Cloud,Compute,1145037.873,180
Comp_554,Cloud,Databases,-1491.098076,180
Comp_554,Cloud,Marketplace Services,728652,180
Comp_554,Cloud,Network,-11550.92271,180
Comp_554,Cloud,Ops Tools,960858.794,180
Comp_554,Cloud,Other,224763,180
Comp_554,Cloud,Serverless,1428319.519,180
Comp_554,Cloud,Storage,830031.0425,180
Comp_554,Servicing,Servicing,66625.68166,180
Comp_555,Cloud,Analytics,-9470.710778,3
Comp_555,Cloud,Anostic,119157.6587,3
Comp_555,Cloud,Cloud AI and Industry Solutions,1066825.143,3
Comp_555,Cloud,Compute,889399.8571,3
Comp_555,Cloud,Databases,-479.0570825,3
Comp_555,Cloud,Security,17350.69279,3
Comp_555,Cloud,Marketplace Services,1719618.334,3
Comp_555,Cloud,Network,516621.0733,3
Comp_555,Cloud,Ops Tools,133843.4345,3
Comp_555,Cloud,Other,154627.1259,3
Comp_555,Cloud,Serverless,1197293.584,3
Comp_555,Cloud,Storage,382989.9115,3
Comp_555,Cloud,Support,345004.9999,3
Comp_555,Servicing,Servicing,274131.611,3
Comp_556,Servicing,Servicing,-2122.342255,136
Comp_557,Cloud,Analytics,-6153.451026,148
Comp_557,Cloud,Compute,977899.4024,148
Comp_557,Cloud,Network,-3285.952453,148
Comp_557,Cloud,Ops Tools,804681,148
Comp_557,Cloud,Other,379662,148
Comp_557,Cloud,Storage,-5733.543145,148
Comp_557,Servicing,Servicing,400490.2344,148
Comp_558,Servicing,Servicing,1652539.454,106
Comp_559,Cloud,Compute,840112.4592,172
Comp_559,Cloud,Marketplace Services,67710,172
Comp_559,Cloud,Network,732059.3299,172
Comp_559,Cloud,Ops Tools,562611,172
Comp_559,Cloud,Storage,1090400.53,172
Comp_559,Servicing,Servicing,614744.9402,172
Comp_560,Servicing,Servicing,-3939.610193,209
Comp_561,Servicing,Servicing,451166,151
Comp_562,Cloud,Cloud AI and Industry Solutions,615619.2507,40
Comp_562,Servicing,Servicing,99639.81008,40
Comp_563,Servicing,Servicing,574074,128
Comp_564,Cloud,Analytics,128901.3352,87
Comp_564,Cloud,Ops Tools,-4364.63,87
Comp_564,Servicing,Servicing,184703.1778,87
Comp_565,Cloud,Analytics,541822.8383,206
Comp_565,Cloud,Anostic,657171.8282,206
Comp_565,Cloud,Cloud AI and Industry Solutions,778523.3624,206
Comp_565,Cloud,Compute,-3116.505679,206
Comp_565,Cloud,Databases,317641.6037,206
Comp_565,Cloud,Security,45937.42311,206
Comp_565,Cloud,Marketplace Services,838424.1625,206
Comp_565,Cloud,Network,608994.3588,206
Comp_565,Cloud,Ops Tools,-1827.155158,206
Comp_565,Cloud,Other,129019.603,206
Comp_565,Cloud,Serverless,724749.1697,206
Comp_565,Cloud,Storage,535486.6694,206
Comp_565,Cloud,Support,-4106.568733,206
Comp_565,Servicing,Servicing,978214.0457,206
Comp_566,Cloud,Analytics,-9029.976898,157
Comp_566,Cloud,Anostic,532900.2617,157
Comp_566,Cloud,Cloud AI and Industry Solutions,820171.3357,157
Comp_566,Cloud,Compute,856834.8636,157
Comp_566,Cloud,Databases,-12293.30391,157
Comp_566,Cloud,Security,181074.9097,157
Comp_566,Cloud,Marketplace Services,-5464.99,157
Comp_566,Cloud,Network,77458.6318,157
Comp_566,Cloud,Ops Tools,249943.2364,157
Comp_566,Cloud,Other,-7576.696104,157
Comp_566,Cloud,Serverless,1692735.106,157
Comp_566,Cloud,Storage,-3360.792832,157
Comp_566,Servicing,Servicing,1376490.31,157
Comp_567,Servicing,Servicing,367234,38
Comp_568,Servicing,Servicing,172061,92
Comp_569,Cloud,Analytics,888678.1212,81
Comp_569,Cloud,Anostic,420109.478,81
Comp_569,Cloud,Cloud AI and Industry Solutions,1033799.987,81
Comp_569,Cloud,Compute,94259.75237,81
Comp_569,Cloud,Databases,121506.5544,81
Comp_569,Cloud,Security,651481.2692,81
Comp_569,Cloud,Marketplace Services,1071382,81
Comp_569,Cloud,Network,904712.4809,81
Comp_569,Cloud,Ops Tools,378412.3704,81
Comp_569,Cloud,Other,517477.5735,81
Comp_569,Cloud,Serverless,1093228.04,81
Comp_569,Cloud,Storage,1054282.358,81
Comp_569,Cloud,Support,483055.7769,81
Comp_569,Servicing,Servicing,-8401.835346,81
Comp_570,Cloud,Ops Tools,1053049,192
Comp_570,Servicing,Servicing,441226,192
Comp_571,Cloud,Analytics,395294.6619,101
Comp_571,Cloud,Anostic,146418.038,101
Comp_571,Cloud,Cloud AI and Industry Solutions,1698912.665,101
Comp_571,Cloud,Compute,210113.5378,101
Comp_571,Cloud,Databases,-9203.744042,101
Comp_571,Cloud,Security,935350.3186,101
Comp_571,Cloud,Marketplace Services,533430.2544,101
Comp_571,Cloud,Network,201351.5264,101
Comp_571,Cloud,Ops Tools,628488.5586,101
Comp_571,Cloud,Other,-3555.890529,101
Comp_571,Cloud,Serverless,615078.4413,101
Comp_571,Cloud,Storage,1225793.218,101
Comp_571,Cloud,Support,951362.4721,101
Comp_571,Servicing,Servicing,969575.183,101
Comp_572,Servicing,Servicing,205896.369,70
Comp_573,Servicing,Servicing,135921,143
Comp_574,Cloud,Analytics,-9698.38,86
Comp_574,Cloud,Anostic,1668925.602,86
Comp_574,Cloud,Cloud AI and Industry Solutions,805312.4419,86
Comp_574,Cloud,Compute,81376.32796,86
Comp_574,Cloud,Databases,233107.0057,86
Comp_574,Cloud,Security,1545471.706,86
Comp_574,Cloud,Marketplace Services,408814.1185,86
Comp_574,Cloud,Network,444075.2836,86
Comp_574,Cloud,Ops Tools,265523.2629,86
Comp_574,Cloud,Storage,-3166.326543,86
Comp_574,Cloud,Support,485511.242,86
Comp_574,Servicing,Servicing,973379.396,86
Comp_575,Servicing,Servicing,1873069,36
Comp_576,Cloud,Analytics,249428.7395,86
Comp_576,Cloud,Anostic,949607.0186,86
Comp_576,Cloud,Cloud AI and Industry Solutions,-389.6970128,86
Comp_576,Cloud,Compute,776820.6328,86
Comp_576,Cloud,Databases,395866.183,86
Comp_576,Cloud,Security,457565.0267,86
Comp_576,Cloud,Marketplace Services,1689913.562,86
Comp_576,Cloud,Network,1210087.627,86
Comp_576,Cloud,Ops Tools,1079749.095,86
Comp_576,Cloud,Other,1203684.6,86
Comp_576,Cloud,Serverless,-2780.03795,86
Comp_576,Cloud,Storage,1223452.073,86
Comp_576,Cloud,Support,330713.6843,86
Comp_576,Servicing,Servicing,851880.2446,86
Comp_577,Servicing,Servicing,751833.7103,176
Comp_578,Cloud,Cloud AI and Industry Solutions,-8640.26,121
Comp_578,Servicing,Servicing,608584,121
Comp_579,Servicing,Servicing,444102.888,104
Comp_580,Servicing,Servicing,357252.2641,136
Comp_581,Servicing,Servicing,1191449,64
Comp_582,Servicing,Servicing,-4197.83,191
Comp_583,Cloud,Analytics,626746,183
Comp_583,Cloud,Security,227654.0012,183
Comp_583,Cloud,Ops Tools,474554,183
Comp_583,Cloud,Other,632802,183
Comp_583,Cloud,Serverless,-7438.499868,183
Comp_583,Cloud,Storage,-9765.849999,183
Comp_583,Servicing,Servicing,580674.2263,183
Comp_584,Servicing,Servicing,168555,28
Comp_585,Servicing,Servicing,-502.99,144
Comp_586,Servicing,Servicing,1384754.009,50
Comp_587,Servicing,Servicing,1519880,160
Comp_588,Servicing,Servicing,916691,184
Comp_589,Servicing,Servicing,257902,202
Comp_590,Servicing,Servicing,599354,203
Comp_591,Servicing,Servicing,-5845.45,189
Comp_592,Servicing,Servicing,756166,191
Comp_593,Servicing,Servicing,-9008.52,76
Comp_594,Servicing,Servicing,688840,23
Comp_595,Servicing,Servicing,361464.9178,180
Comp_596,Cloud,Other,-4444.679998,215
Comp_596,Cloud,Storage,697281.0007,215
Comp_596,Servicing,Servicing,281176,215
Comp_597,Servicing,Servicing,817526,58
Comp_598,Cloud,Databases,1222644.205,204
Comp_598,Cloud,Security,1240161,204
Comp_598,Cloud,Ops Tools,847901,204
Comp_598,Cloud,Other,1198954,204
Comp_598,Cloud,Serverless,1003386.225,204
Comp_598,Cloud,Storage,946620.0007,204
Comp_598,Servicing,Servicing,1703269.728,204
Comp_599,Cloud,Analytics,-9547.17,5
Comp_599,Cloud,Ops Tools,247486,5
Comp_599,Cloud,Other,1571833,5
Comp_599,Cloud,Storage,652638.002,5
Comp_599,Servicing,Servicing,546700.5314,5
Comp_600,Cloud,Cloud AI and Industry Solutions,351338.1809,11
Comp_600,Cloud,Compute,1222994.503,11
Comp_600,Cloud,Network,1083750.369,11
Comp_600,Cloud,Ops Tools,-1126.24,11
Comp_600,Cloud,Other,-1490.88043,11
Comp_600,Cloud,Storage,-3662.596453,11
Comp_600,Servicing,Servicing,1289049.011,11
Comp_601,Servicing,Servicing,1624356,173
Comp_602,Servicing,Servicing,759474,12
Comp_603,Servicing,Servicing,388250,95
Comp_604,Cloud,Analytics,1798351.93,136
Comp_604,Cloud,Anostic,45523.36826,136
Comp_604,Cloud,Cloud AI and Industry Solutions,385327.3782,136
Comp_604,Cloud,Compute,419339.5892,136
Comp_604,Cloud,Databases,179925.3331,136
Comp_604,Cloud,Security,47106,136
Comp_604,Cloud,Marketplace Services,118531,136
Comp_604,Cloud,Network,663959.6299,136
Comp_604,Cloud,Ops Tools,969493.7121,136
Comp_604,Cloud,Other,455040.8314,136
Comp_604,Cloud,Serverless,644349.13,136
Comp_604,Cloud,Storage,1670838.228,136
Comp_604,Servicing,Servicing,118994.6438,136
Comp_605,Servicing,Servicing,158185,17
Comp_606,Servicing,Servicing,1736626.773,116
Comp_607,Cloud,Other,440785,84
Comp_607,Servicing,Servicing,943631,84
Comp_608,Servicing,Servicing,1123966.011,33
Comp_609,Servicing,Servicing,1262134,172
Comp_610,Servicing,Servicing,574734.0262,34
Comp_611,Cloud,Analytics,1073149.659,30
Comp_611,Cloud,Databases,528397,30
Comp_611,Cloud,Ops Tools,244528,30
Comp_611,Cloud,Other,867257,30
Comp_611,Cloud,Serverless,143690,30
Comp_611,Cloud,Storage,121576.0003,30
Comp_611,Servicing,Servicing,603565,30
Comp_612,Cloud,Analytics,734582,48
Comp_612,Cloud,Anostic,1186567.475,48
Comp_612,Cloud,Compute,173054.2921,48
Comp_612,Cloud,Databases,729083.8505,48
Comp_612,Cloud,Security,-8542.462807,48
Comp_612,Cloud,Marketplace Services,604453,48
Comp_612,Cloud,Network,392340.509,48
Comp_612,Cloud,Ops Tools,1177921.54,48
Comp_612,Cloud,Other,1001829.548,48
Comp_612,Cloud,Storage,455582.5608,48
Comp_612,Servicing,Servicing,193747.1747,48
Comp_613,Cloud,Analytics,302755.0454,39
Comp_613,Cloud,Anostic,198402.0009,39
Comp_613,Cloud,Cloud AI and Industry Solutions,214124.0918,39
Comp_613,Cloud,Compute,668473.4546,39
Comp_613,Cloud,Databases,822664.6262,39
Comp_613,Cloud,Security,-4698.232107,39
Comp_613,Cloud,Marketplace Services,64884.90849,39
Comp_613,Cloud,Network,-9596.441064,39
Comp_613,Cloud,Ops Tools,7477.084502,39
Comp_613,Cloud,Other,745971.3771,39
Comp_613,Cloud,Serverless,1292825.02,39
Comp_613,Cloud,Storage,1225242.14,39
Comp_613,Cloud,Support,1741846.816,39
Comp_613,Servicing,Servicing,-11136.43676,39
Comp_614,Servicing,Servicing,890382,65
Comp_615,Servicing,Servicing,570209,120
Comp_616,Cloud,Ops Tools,-173.1,75
Comp_616,Servicing,Servicing,-4065.5,75
Comp_617,Servicing,Servicing,393608,22
Comp_618,Servicing,Servicing,10206.24448,51
Comp_619,Servicing,Servicing,399265,7
Comp_620,Cloud,Analytics,540353.0055,147
Comp_620,Cloud,Ops Tools,-424.41,147
Comp_620,Cloud,Other,1493671,147
Comp_620,Servicing,Servicing,106586,147
Comp_621,Cloud,Cloud AI and Industry Solutions,160839.6812,158
Comp_621,Cloud,Support,1031546.861,158
Comp_621,Servicing,Servicing,157813.3152,158
Comp_622,Servicing,Servicing,-3007.436569,64
Comp_623,Cloud,Anostic,817925.0236,161
Comp_623,Cloud,Compute,60797.01199,161
Comp_623,Cloud,Marketplace Services,180739,161
Comp_623,Cloud,Network,1081331.242,161
Comp_623,Cloud,Ops Tools,1476814,161
Comp_623,Servicing,Servicing,-15599.35783,161
Comp_624,Cloud,Analytics,225897.7863,36
Comp_624,Cloud,Anostic,99458.76441,36
Comp_624,Cloud,Cloud AI and Industry Solutions,887302.3975,36
Comp_624,Cloud,Compute,-6380.382428,36
Comp_624,Cloud,Databases,88211.44903,36
Comp_624,Cloud,Security,-8.889578518,36
Comp_624,Cloud,Marketplace Services,389683.9323,36
Comp_624,Cloud,Network,327991.4842,36
Comp_624,Cloud,Ops Tools,726328.8847,36
Comp_624,Cloud,Other,302954.7913,36
Comp_624,Cloud,Serverless,225112.2839,36
Comp_624,Cloud,Storage,-10695.2345,36
Comp_624,Cloud,Support,1205970.633,36
Comp_624,Servicing,Servicing,1317176.238,36
Comp_625,Servicing,Servicing,876359,25
Comp_626,Servicing,Servicing,1714840.6,181
Comp_627,Cloud,Analytics,-10174.41,210
Comp_627,Cloud,Cloud AI and Industry Solutions,325301.5797,210
Comp_627,Cloud,Ops Tools,65126,210
Comp_627,Cloud,Other,-516.09,210
Comp_627,Cloud,Storage,227533.003,210
Comp_627,Servicing,Servicing,1365776.825,210
Comp_628,Cloud,Analytics,204990.9628,171
Comp_628,Cloud,Cloud AI and Industry Solutions,885754.932,171
Comp_628,Cloud,Compute,1635765.168,171
Comp_628,Cloud,Databases,516897.5504,171
Comp_628,Cloud,Security,-7576.309909,171
Comp_628,Cloud,Marketplace Services,1359061,171
Comp_628,Cloud,Network,1256692.452,171
Comp_628,Cloud,Ops Tools,1244061.116,171
Comp_628,Cloud,Other,342925.004,171
Comp_628,Cloud,Serverless,334117.001,171
Comp_628,Cloud,Storage,315689.7669,171
Comp_628,Cloud,Support,1959900,171
Comp_628,Servicing,Servicing,1593196.491,171
Comp_629,Cloud,Analytics,127671.3516,166
Comp_629,Cloud,Anostic,803848.2657,166
Comp_629,Cloud,Cloud AI and Industry Solutions,795902.7699,166
Comp_629,Cloud,Compute,-2699.746119,166
Comp_629,Cloud,Databases,1569269.416,166
Comp_629,Cloud,Security,179112,166
Comp_629,Cloud,Marketplace Services,756815,166
Comp_629,Cloud,Network,735001.9117,166
Comp_629,Cloud,Ops Tools,385211.237,166
Comp_629,Cloud,Other,-8133.539176,166
Comp_629,Cloud,Serverless,259592.4531,166
Comp_629,Cloud,Storage,149875.0153,166
Comp_629,Servicing,Servicing,57979.49339,166
Comp_630,Servicing,Servicing,-3487.87,122
Comp_631,Cloud,Analytics,990937.4556,220
Comp_631,Cloud,Anostic,1732788.531,220
Comp_631,Cloud,Cloud AI and Industry Solutions,508225,220
Comp_631,Cloud,Compute,375224.9594,220
Comp_631,Cloud,Databases,355386.9562,220
Comp_631,Cloud,Security,716136.8645,220
Comp_631,Cloud,Marketplace Services,18059.50672,220
Comp_631,Cloud,Network,859008.1344,220
Comp_631,Cloud,Ops Tools,1478443.46,220
Comp_631,Cloud,Other,-17287.24267,220
Comp_631,Cloud,Serverless,1400142.389,220
Comp_631,Cloud,Storage,209182.9954,220
Comp_631,Cloud,Support,1485092.818,220
Comp_631,Servicing,Servicing,726717.979,220
Comp_632,Servicing,Servicing,132776,170
Comp_633,Servicing,Servicing,-12101.05,171
Comp_634,Servicing,Servicing,1066704,214
Comp_635,Servicing,Servicing,-6908.72,167
Comp_636,Cloud,Security,664738,203
Comp_636,Cloud,Ops Tools,455170,203
Comp_636,Cloud,Other,117003,203
Comp_636,Servicing,Servicing,1147352,203
Comp_637,Cloud,Compute,1780218.408,196
Comp_637,Cloud,Marketplace Services,1652501,196
Comp_637,Cloud,Network,-1262.439916,196
Comp_637,Cloud,Ops Tools,556107,196
Comp_637,Cloud,Storage,1130947,196
Comp_637,Servicing,Servicing,1290797.793,196
Comp_638,Cloud,Analytics,834562,159
Comp_638,Cloud,Compute,-5493.314475,159
Comp_638,Cloud,Databases,-1951.890565,159
Comp_638,Cloud,Marketplace Services,658325.1103,159
Comp_638,Cloud,Network,1168616.539,159
Comp_638,Cloud,Ops Tools,119313.8881,159
Comp_638,Cloud,Storage,231221.0575,159
Comp_638,Servicing,Servicing,858880,159
Comp_639,Cloud,Analytics,45984.40788,23
Comp_639,Cloud,Anostic,679140.5226,23
Comp_639,Cloud,Compute,296965.901,23
Comp_639,Cloud,Databases,-2046.08638,23
Comp_639,Cloud,Marketplace Services,553545.1612,23
Comp_639,Cloud,Network,319724.057,23
Comp_639,Cloud,Ops Tools,752668,23
Comp_639,Cloud,Other,-15377.93945,23
Comp_639,Cloud,Serverless,5243.000028,23
Comp_639,Cloud,Storage,217533.6675,23
Comp_639,Servicing,Servicing,86206.93072,23
Comp_640,Cloud,Analytics,1423434,187
Comp_640,Cloud,Databases,1801401.314,187
Comp_640,Cloud,Ops Tools,1022942,187
Comp_640,Cloud,Other,278598.3137,187
Comp_640,Cloud,Serverless,1506730,187
Comp_640,Cloud,Storage,342027.0006,187
Comp_640,Servicing,Servicing,1309814.256,187
Comp_641,Servicing,Servicing,985563.6642,93
Comp_642,Servicing,Servicing,190644.972,49
Comp_643,Servicing,Servicing,-2795.381779,176
Comp_644,Cloud,Databases,313277,126
Comp_644,Cloud,Ops Tools,-1296,126
Comp_644,Cloud,Other,843986,126
Comp_644,Cloud,Serverless,31668.00138,126
Comp_644,Cloud,Storage,734201,126
Comp_644,Servicing,Servicing,1322218,126
Comp_645,Servicing,Servicing,336872,221
Comp_646,Servicing,Servicing,1287367,191
Comp_647,Cloud,Analytics,1021497,68
Comp_647,Cloud,Databases,996054,68
Comp_647,Cloud,Ops Tools,580701,68
Comp_647,Cloud,Other,139736,68
Comp_647,Cloud,Serverless,-5132.739933,68
Comp_647,Cloud,Storage,902342.0342,68
Comp_647,Servicing,Servicing,356063,68
Comp_648,Servicing,Servicing,130892.7037,97
Comp_649,Cloud,Cloud AI and Industry Solutions,1081990.127,174
Comp_649,Servicing,Servicing,1949870,174
Comp_650,Servicing,Servicing,1343817.227,114
Comp_651,Cloud,Analytics,794721.0604,55
Comp_651,Cloud,Compute,-6679.856372,55
Comp_651,Cloud,Databases,1538063,55
Comp_651,Cloud,Marketplace Services,-1361.79,55
Comp_651,Cloud,Network,-5236.704576,55
Comp_651,Cloud,Ops Tools,990523.0131,55
Comp_651,Cloud,Other,427469.0078,55
Comp_651,Cloud,Serverless,55356.00003,55
Comp_651,Cloud,Storage,1767447.025,55
Comp_651,Servicing,Servicing,592594.2748,55
Comp_652,Servicing,Servicing,1360915,19
Comp_653,Cloud,Analytics,1076446.813,157
Comp_653,Cloud,Compute,1130908.819,157
Comp_653,Cloud,Marketplace Services,310034,157
Comp_653,Cloud,Network,-8386.88289,157
Comp_653,Cloud,Ops Tools,1338759,157
Comp_653,Cloud,Other,1507174,157
Comp_653,Cloud,Serverless,1167299,157
Comp_653,Servicing,Servicing,209457,157
Comp_654,Servicing,Servicing,-6045.96,55
